id	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
665											2.27 	4.99 	7.71 	3.49 	3.22 	5.06 	5.78 	14.41 	5.45 	3.49 	2.87 
666											2.28 	6.05 	4.34 	2.16 	2.12 	2.62 	2.59 	3.97 	3.21 	3.57 	2.33 
667											2.15 	5.10 	5.63 	2.61 	2.79 	5.79 	9.33 	36.59 	18.03 	-19.11 	-2.48 
668											3.81 	7.30 	8.00 	5.34 	2.78 	6.58 	6.23 	6.09 	3.50 	2.23 	1.87 
669											5.86 	8.67 	12.09 	8.03 	9.35 	11.01 	9.34 	7.83 	6.29 	5.87 	3.11 
670											1.50 	4.34 	3.27 	1.34 	1.40 	1.50 	1.72 	3.10 	2.90 	2.42 	1.44 
671											3.79 	7.40 	6.36 	3.57 	2.06 	3.51 	3.68 	6.79 	5.35 	4.05 	2.38 
672											2.31 	6.34 	6.57 	3.02 	3.36 	3.50 	5.71 	7.67 	11.38 	4.93 	3.17 
673											3.62 	5.09 	6.35 	4.01 	2.83 	5.88 	4.50 	5.55 	3.87 	2.78 	2.49 
674											2.95 	5.11 	4.32 	2.91 	2.79 	3.32 	2.67 	2.82 	2.00 	1.68 	1.46 
675											3.94 	7.52 	7.78 	5.41 	3.21 	8.68 	10.81 	17.74 	9.13 	4.49 	3.40 
676											7.17 	7.61 	10.51 	6.33 	3.18 	3.28 	2.93 	5.46 	4.03 	2.91 	2.02 
677											3.14 	5.74 	4.40 	2.00 	1.90 	2.71 	3.77 	5.20 	3.88 	2.18 	1.54 
678											4.13 	8.21 	6.12 	3.86 	4.21 	5.64 	4.04 	3.99 	3.85 	5.59 	2.58 
679											3.86 	6.30 	4.30 	2.01 	2.06 	1.53 	2.35 	4.02 	3.81 	2.05 	1.40 
680											3.69 	6.67 	12.10 	4.21 	4.93 	5.32 	4.68 	6.60 	4.55 	4.79 	2.25 
681											2.26 	3.07 	2.32 	1.57 	1.29 	1.25 	1.75 	2.87 	2.08 	1.74 	1.23 
682												7.19 	6.32 	3.79 	3.93 	4.10 	4.67 	5.87 	4.47 	3.60 	2.69 
683												5.99 	5.70 	2.34 	2.06 	1.75 	2.85 	9.60 	4.60 	2.25 	1.30 
684												4.44 	5.00 	2.84 	2.23 	2.43 	2.41 	2.43 	2.07 	1.61 	0.67 
685												4.45 	3.25 	2.05 	2.34 	2.91 	2.84 	7.27 	6.23 	4.89 	2.19 
686												5.08 	5.28 	3.05 	2.06 	3.04 	6.34 	7.46 	4.29 	2.98 	5.16 
687												4.88 	5.32 	2.55 	2.09 	3.23 	10.59 	38.17 	4.91 	2.26 	1.61 
688												5.61 	7.10 	4.64 	2.09 	4.14 	3.18 	5.13 	5.81 	5.98 	5.12 
689												3.56 	4.12 	2.74 	2.19 	2.39 	4.75 	6.94 	5.82 	3.31 	1.72 
690												3.42 	4.57 	2.05 	1.19 	1.05 	1.51 	3.72 	2.45 	1.65 	0.89 
691												4.83 	4.78 	1.82 	1.49 	2.09 	1.92 	5.90 	3.91 	2.49 	1.21 
692												7.31 	5.69 	2.69 	3.07 	3.91 	5.67 	6.61 	3.71 	4.50 	1.96 
693												5.43 	3.89 	2.05 	1.95 	2.10 	2.02 	3.62 	4.12 	2.36 	1.31 
694												8.58 	8.50 	5.35 	4.44 	6.27 	6.06 	10.48 	10.37 	7.33 	5.01 
695												5.02 	4.48 	4.62 	2.78 	2.61 	3.69 	7.03 	5.16 	3.51 	2.71 
696												5.39 	5.52 	2.68 	2.31 	1.75 	2.53 	11.33 	7.56 	6.95 	4.31 
697												4.80 	5.92 	2.50 	1.91 	2.27 	2.83 	8.14 	4.55 	2.61 	1.88 
698												3.74 	3.67 	2.34 	1.36 	1.29 	1.77 	3.74 	3.65 	1.88 	1.20 
699												5.70 	6.76 	7.46 	5.23 	11.85 	7.34 	21.58 	6.19 	3.91 	1.96 
700												4.34 	6.93 	6.38 	3.21 	3.14 	2.98 	5.01 	3.45 	3.47 	1.72 
701												6.21 	8.79 	4.13 	6.41 	7.19 	6.13 	6.86 	5.71 	7.81 	3.28 
702												4.19 	3.07 	1.97 	1.57 	1.49 	2.48 	5.63 	4.23 	2.61 	1.68 
703												6.83 	11.49 	3.94 	3.31 	3.19 	4.63 	5.55 	3.86 	2.02 	1.34 
704												5.57 	7.93 	4.61 	4.16 	3.37 	4.08 	5.80 	3.88 	3.48 	1.82 
705												5.67 	5.17 	3.83 	2.97 	2.34 	2.90 	4.06 	2.34 	1.47 	0.97 
706												6.50 	8.26 	3.73 	2.93 	2.83 	3.62 	4.67 	3.99 	2.86 	2.64 
707												4.28 	3.83 	2.77 	1.92 	2.01 	2.65 	4.25 	3.87 	3.67 	2.20 
708												4.61 	3.18 	1.99 	1.84 	2.73 	2.83 	7.22 	6.57 	3.04 	2.16 
709												4.82 	4.20 	2.44 	2.43 	1.52 	2.10 	2.29 	1.79 	3.51 	1.71 
710												3.73 	4.54 	2.10 	1.74 	3.22 	4.37 	8.22 	4.00 	2.49 	1.59 
711												10.11 	14.57 	11.74 	6.86 	2.54 	4.31 	4.50 	4.08 	5.87 	4.24 
712												7.02 	3.78 	2.86 	2.86 	2.72 	2.33 	3.18 	1.98 	1.78 	1.11 
713												5.72 	4.92 	2.44 	3.21 	6.87 	-56.38 	380.93 	-200.91 	259.72 	108.18 
714												7.44 	4.91 	2.25 	2.38 	1.84 	5.09 	4.24 	2.66 	3.47 	2.49 
715												4.45 	5.10 	3.58 	3.13 	3.09 	3.32 	9.50 	5.33 	3.23 	1.14 
716												3.86 	3.00 	2.02 	2.15 	2.99 	2.55 	2.36 	1.61 	1.05 	0.84 
717												5.21 	16.03 	6.96 	7.07 	4.25 	3.27 	4.27 	4.12 	4.78 	1.47 
718												4.12 	4.06 	4.16 	4.44 	3.15 	3.03 	4.29 	4.11 	5.69 	4.73 
719												4.62 	4.89 	2.39 	2.34 	7.96 	6.41 	5.76 	3.91 	2.80 	1.32 
720												4.90 	6.23 	3.89 	2.22 	2.60 	1.80 	2.41 	3.62 	5.09 	3.47 
721												4.23 	2.56 	1.47 	1.13 	1.07 	2.22 	2.73 	2.54 	1.98 	0.96 
722												5.52 	5.81 	3.08 	2.05 	2.95 	3.54 	5.60 	3.64 	2.73 	1.55 
723												4.92 	3.87 	2.33 	2.68 	4.24 	4.11 	9.28 	6.25 	5.42 	3.12 
724												4.37 	3.89 	2.69 	3.51 	4.21 	3.84 	4.74 	2.96 	2.79 	1.74 
725												4.00 	3.02 	2.42 	2.32 	3.13 	4.18 	5.23 	3.22 	2.21 	1.80 
726												6.39 	4.32 	1.86 	2.22 	2.73 	3.70 	7.30 	8.89 	6.44 	7.07 
727												4.76 	4.50 	2.66 	2.18 	2.06 	2.35 	5.65 	2.82 	3.08 	2.44 
728												4.34 	3.95 	2.04 	1.99 	1.85 	2.21 	3.80 	2.38 	2.66 	1.07 
729												4.83 	5.89 	2.67 	2.01 	3.07 	2.77 	3.59 	3.22 	2.39 	1.23 
730												4.01 	2.91 	1.73 	1.62 	1.77 	2.77 	22.54 	18.26 	5.95 	2.65 
731												4.69 	5.16 	2.44 	2.61 	3.30 	3.40 	4.64 	3.80 	2.85 	1.74 
732												3.87 	5.25 	3.50 	4.73 	3.68 	2.99 	4.81 	2.85 	1.69 	1.17 
733												4.84 	8.63 	3.68 	2.76 	2.93 	3.28 	8.98 	6.22 	3.51 	1.91 
734												3.92 	4.73 	5.11 	3.51 	2.67 	2.65 	4.53 	2.82 	2.88 	1.84 
735												3.92 	2.87 	1.45 	1.25 	2.07 	1.66 	2.74 	2.07 	1.28 	1.01 
736													7.05 	3.69 	2.51 	3.29 	4.78 	9.03 	4.32 	1.99 	1.28 
737													3.53 	1.97 	1.88 	2.09 	2.64 	5.95 	4.69 	3.34 	1.63 
738													4.42 	2.34 	2.13 	2.65 	3.20 	6.43 	4.83 	2.65 	1.83 
739													6.16 	3.59 	2.88 	4.15 	4.60 	4.32 	3.53 	3.18 	2.13 
740													3.12 	1.83 	1.62 	1.91 	2.12 	3.70 	4.70 	4.87 	2.23 
741													7.81 	2.75 	2.47 	3.76 	3.58 	5.17 	4.08 	3.70 	1.73 
742													5.64 	2.91 	2.06 	2.90 	4.24 	8.39 	3.81 	2.45 	1.28 
743													2.76 	1.71 	1.14 	1.17 	1.59 	2.58 	2.30 	2.47 	1.78 
744													2.69 	1.45 	1.47 	1.66 	4.02 	5.07 	3.70 	2.61 	1.82 
745													5.22 	4.70 	3.24 	4.24 	7.63 	11.96 	7.63 	4.44 	3.26 
746													4.10 	2.30 	2.71 	2.66 	3.14 	6.27 	4.72 	2.04 	1.34 
747													7.30 	2.61 	3.06 	3.30 	2.78 	3.37 	2.77 	3.65 	1.61 
748													5.00 	3.66 	3.93 	4.17 	3.86 	4.32 	3.27 	4.15 	2.66 
749													4.09 	2.39 	2.85 	2.34 	2.46 	3.03 	2.74 	2.40 	1.32 
750													2.95 	2.24 	1.38 	1.34 	2.20 	17.98 	10.56 	4.58 	2.90 
751													7.85 	5.41 	5.12 	6.11 	3.89 	3.54 	2.05 	1.39 	0.78 
752													4.71 	3.34 	2.38 	2.13 	2.95 	5.61 	3.80 	2.84 	1.22 
753													2.79 	1.68 	1.63 	1.78 	3.10 	5.80 	10.71 	3.89 	2.71 
754													3.40 	1.72 	1.88 	1.56 	1.90 	4.39 	4.90 	2.52 	1.45 
755													2.93 	2.16 	1.68 	2.68 	3.40 	6.82 	5.89 	4.27 	2.27 
756													5.55 	3.70 	3.05 	3.75 	4.22 	5.33 	3.94 	2.81 	2.10 
757													3.27 	2.54 	2.28 	2.03 	2.48 	4.07 	3.93 	3.21 	1.74 
758													2.93 	1.77 	1.59 	2.28 	3.33 	4.41 	4.00 	2.85 	1.65 
759													3.36 	2.20 	2.22 	2.59 	2.56 	5.28 	0.47 	6.80 	3.96 
760													7.31 	6.24 	6.95 	11.85 	3.72 	3.12 	2.48 	1.58 	1.71 
761													4.49 	1.96 	2.06 	3.15 	19.36 	5.56 	3.55 	1.74 	2.42 
762													3.01 	1.83 	1.57 	1.94 	1.74 	5.21 	3.45 	2.59 	1.69 
763													2.79 	1.54 	2.07 	1.87 	2.71 	5.60 	4.50 	4.55 	25.31 
764													4.30 	2.88 	2.57 	3.01 	3.12 	5.36 	4.68 	2.91 	1.56 
765													4.43 	3.56 	3.68 	4.56 	6.70 	6.76 	3.94 	2.83 	3.28 
766													3.55 	2.16 	2.23 	2.65 	2.86 	13.15 	13.33 	4.03 	1.79 
767													3.98 	2.25 	1.97 	2.57 	2.98 	4.95 	4.64 	2.51 	2.09 
768													3.92 	2.32 	2.19 	2.82 	2.69 	4.07 	3.27 	2.52 	1.67 
769													6.53 	2.69 	2.12 	3.87 	4.89 	9.25 	6.29 	6.48 	3.39 
770													3.00 	1.67 	1.82 	2.02 	3.19 	5.06 	2.60 	1.60 	0.86 
771													3.98 	2.24 	2.48 	3.67 	4.43 	12.47 	5.03 	2.56 	3.00 
772													2.97 	2.04 	1.60 	1.55 	2.04 	3.62 	3.99 	4.85 	1.95 
773													3.56 	1.73 	1.42 	1.83 	5.51 	20.29 	13.05 	8.32 	2.72 
774													3.60 	2.33 	2.14 	2.90 	4.14 	5.29 	3.02 	1.82 	1.41 
775													5.37 	3.38 	3.12 	4.81 	6.03 	12.97 	5.28 	4.02 	3.39 
776													6.11 	4.33 	3.08 	3.13 	3.38 	4.85 	3.67 	2.83 	2.16 
777													3.48 	2.22 	2.16 	4.74 	4.11 	9.20 	3.60 	3.27 	3.55 
778													7.93 	4.05 	3.29 	4.15 	5.02 	3.63 	3.82 	5.74 	4.87 
779													3.68 	2.29 	2.39 	2.54 	3.27 	4.32 	4.36 	5.67 	5.58 
780													2.87 	1.40 	1.22 	3.21 	14.27 	8.50 	4.69 	4.68 	2.08 
781													3.88 	1.67 	1.91 	1.63 	1.99 	2.80 	2.21 	1.51 	1.11 
782													8.04 	3.25 	4.81 	3.79 	2.62 	3.04 	1.98 	1.35 	0.86 
783													6.18 	4.47 	3.45 	4.18 	3.62 	5.81 	3.26 	2.72 	3.19 
784													3.19 	2.72 	2.05 	2.10 	3.96 	5.90 	5.13 	1.93 	0.75 
785													12.86 	6.80 	7.47 	5.31 	4.94 	5.84 	4.64 	4.79 	2.19 
786													3.44 	2.34 	1.46 	1.56 	2.96 	3.37 	6.17 	3.99 	2.02 
787													3.95 	2.13 	1.73 	2.58 	2.52 	8.34 	3.51 	2.02 	1.22 
788													2.99 	1.62 	1.76 	2.63 	2.54 	5.01 	3.08 	2.03 	1.68 
789													3.24 	2.79 	2.09 	2.99 	3.93 	5.84 	4.63 	4.23 	1.84 
790													4.25 	2.62 	2.35 	2.39 	3.13 	4.45 	3.45 	4.02 	2.28 
791													8.62 	2.56 	2.69 	5.99 	5.60 	6.32 	6.08 	3.92 	2.16 
792													5.26 	3.74 	4.26 	5.32 	3.80 	3.87 	3.15 	2.52 	1.39 
793													1.95 	1.10 	0.80 	0.88 	1.13 	1.33 	1.49 	1.36 	0.84 
794													4.23 	2.75 	2.08 	1.81 	3.46 	12.06 	10.85 	10.22 	0.70 
795													5.62 	3.23 	2.70 	3.20 	4.73 	7.80 	7.33 	3.23 	2.41 
796													5.71 	3.79 	2.05 	2.12 	2.53 	4.34 	4.76 	3.35 	1.86 
797													3.83 	1.84 	2.66 	4.63 	4.22 	7.06 	2.65 	2.18 	1.37 
798													3.58 	1.69 	1.99 	2.59 	2.37 	2.25 	2.15 	1.70 	1.16 
799													3.12 	2.54 	2.04 	1.50 	2.75 	3.27 	2.30 	1.91 	1.11 
800													3.47 	2.03 	2.13 	2.46 	2.01 	2.97 	2.50 	1.86 	1.22 
801													2.81 	1.53 	1.12 	1.45 	1.33 	2.27 	2.00 	1.29 	1.02 
802													3.56 	1.96 	1.50 	1.89 	2.47 	6.75 	4.90 	2.58 	2.25 
803													4.75 	2.67 	2.88 	3.74 	4.47 	4.98 	3.68 	3.93 	2.73 
804													3.87 	3.64 	1.60 	1.90 	2.32 	4.98 	3.82 	2.34 	1.61 
805													3.45 	2.05 	2.77 	2.18 	2.31 	2.88 	2.18 	2.30 	1.26 
806													6.97 	2.53 	1.88 	2.03 	2.50 	3.25 	2.85 	2.51 	4.74 
807													4.20 	3.19 	3.55 	9.34 	6.50 	9.34 	3.56 	1.85 	0.99 
808													5.11 	3.14 	3.84 	4.10 	6.60 	11.08 	6.30 	4.51 	3.11 
809													3.76 	2.12 	1.41 	2.47 	3.02 	9.45 	7.97 	5.87 	3.31 
810													2.59 	1.37 	1.27 	1.38 	1.71 	2.98 	2.43 	1.96 	1.23 
811													2.53 	1.48 	1.56 	1.54 	2.23 	4.48 	3.64 	2.70 	1.76 
812													10.42 	4.17 	2.85 	3.52 	5.49 	10.86 	7.39 	5.10 	2.57 
813													3.28 	1.40 	1.09 	1.19 	1.33 	3.25 	2.13 	1.71 	1.22 
814													6.02 	2.75 	2.17 	2.11 	2.63 	9.23 	6.57 	4.68 	2.22 
815													4.02 	2.91 	3.03 	2.46 	2.65 	1.94 	3.32 	3.39 	1.67 
816													4.24 	2.10 	1.95 	2.16 	2.59 	2.71 	5.60 	6.33 	1.54 
817													7.40 	4.70 	3.35 	6.87 	6.03 	7.49 	5.52 	7.11 	7.34 
818													6.08 	2.79 	2.83 	3.72 	3.96 	4.86 	4.99 	4.50 	3.46 
819													4.12 	2.82 	3.07 	4.97 	3.90 	6.43 	4.28 	4.02 	3.09 
820													3.37 	1.74 	1.50 	1.37 	3.30 	9.07 	3.66 	3.05 	1.56 
821													3.89 	2.52 	2.06 	5.75 	5.00 	7.35 	4.51 	3.28 	4.04 
822													8.36 	6.31 	7.22 	8.26 	6.05 	7.27 	5.98 	11.86 	6.32 
823													5.83 	2.89 	1.42 	4.11 	2.53 	3.93 	2.89 	1.82 	1.48 
824													3.35 	2.96 	2.04 	2.51 	5.35 	11.98 	12.85 	10.08 	7.97 
825													2.97 	1.26 	1.41 	1.36 	2.80 	6.90 	5.60 	4.54 	3.06 
826													5.77 	3.88 	2.25 	1.90 	2.40 	1.96 	2.15 	2.03 	2.00 
827													3.36 	1.63 	1.56 	1.52 	1.68 	2.83 	2.44 	1.79 	3.59 
828													5.00 	2.83 	5.05 	4.84 	4.77 	5.55 	4.51 	3.76 	2.33 
829													5.41 	2.66 	3.05 	2.26 	1.96 	2.42 	2.05 	3.04 	2.33 
830													4.44 	3.61 	3.68 	5.66 	8.32 	13.68 	8.85 	6.35 	3.19 
831													4.98 	1.91 	1.61 	2.29 	2.87 	6.36 	3.38 	1.61 	1.22 
832													4.70 	2.21 	1.89 	4.16 	3.30 	6.05 	3.37 	2.28 	1.00 
833													4.14 	1.71 	1.71 	1.41 	2.59 	3.45 	3.74 	7.09 	7.27 
834													7.41 	3.80 	5.53 	5.85 	6.12 	8.30 	5.62 	5.31 	2.19 
835													4.71 	1.85 	2.75 	3.77 	2.71 	4.21 	2.33 	1.97 	0.99 
836													5.82 	4.80 	2.56 	1.84 	2.06 	2.60 	2.13 	2.91 	1.70 
837													10.51 	4.84 	4.02 	3.69 	3.31 	3.56 	2.95 	2.27 	0.96 
838													5.23 	2.94 	2.36 	5.48 	11.25 	15.09 	4.36 	2.95 	1.44 
839													3.39 	2.15 	2.19 	2.14 	2.24 	2.60 	1.80 	1.32 	0.69 
840													3.08 	1.52 	1.22 	1.60 	2.50 	5.08 	3.87 	2.33 	1.48 
841													3.02 	1.74 	1.67 	1.95 	2.20 	2.26 	2.04 	1.60 	0.82 
842													5.37 	2.34 	2.17 	2.54 	3.80 	4.36 	4.34 	3.66 	2.64 
843													5.08 	2.18 	2.43 	4.93 	5.75 	6.52 	4.59 	3.63 	1.42 
844													5.10 	3.01 	3.09 	2.94 	4.50 	5.33 	3.85 	2.00 	1.54 
845													4.24 	3.45 	2.49 	4.96 	7.28 	15.71 	8.12 	6.68 	5.13 
846													2.75 	1.59 	1.17 	2.60 	2.41 	2.44 	1.98 	2.16 	1.30 
847													3.63 	1.94 	1.50 	1.69 	2.36 	4.42 	2.11 	1.51 	0.97 
848													2.70 	1.94 	2.14 	1.71 	3.40 	7.81 	6.19 	5.30 	2.87 
849													2.72 	1.22 	1.84 	1.73 	1.73 	4.68 	2.87 	2.20 	1.22 
850													3.75 	1.79 	1.72 	2.33 	2.93 	5.22 	2.98 	2.49 	1.53 
851													3.24 	3.38 	2.23 	2.43 	4.45 	9.63 	3.31 	2.47 	1.26 
852													4.22 	2.18 	1.83 	2.19 	4.15 	7.23 	4.11 	3.10 	2.29 
853													7.44 	5.11 	6.35 	4.73 	3.32 	3.88 	3.53 	3.62 	2.60 
854													4.88 	2.12 	1.94 	1.60 	2.15 	4.14 	2.98 	2.28 	1.21 
855													4.60 	1.63 	1.35 	1.68 	2.00 	2.91 	2.18 	2.61 	1.86 
856													5.79 	7.15 	4.95 	6.09 	5.75 	6.68 	4.32 	4.36 	1.49 
857													4.02 	2.95 	2.39 	3.20 	4.97 	9.41 	10.41 	19.97 	8.09 
858													3.11 	1.49 	1.44 	2.18 	4.08 	3.93 	3.75 	2.36 	1.65 
859													7.73 	3.13 	3.01 	2.55 	3.78 	5.36 	6.54 	5.07 	3.29 
860													4.23 	1.73 	1.38 	1.54 	2.45 	3.23 	2.07 	1.55 	0.78 
861													4.46 	1.63 	1.81 	1.90 	2.54 	6.47 	7.13 	3.74 	1.94 
862													6.86 	3.66 	6.23 	6.85 	3.36 	5.29 	4.63 	6.14 	2.90 
863													4.11 	1.92 	2.05 	1.63 	2.00 	2.53 	2.17 	2.17 	1.46 
864													4.64 	3.11 	2.81 	3.43 	4.77 	33.34 	7.80 	6.47 	3.04 
865													3.55 	1.56 	1.51 	3.11 	3.23 	6.28 	5.56 	3.67 	2.56 
866													6.86 	4.30 	3.66 	3.12 	3.88 	12.63 	8.02 	13.89 	3.76 
867													4.07 	1.99 	1.83 	1.98 	2.62 	3.06 	2.32 	1.64 	1.18 
868													3.53 	1.77 	1.75 	3.04 	4.98 	8.49 	5.38 	2.96 	1.45 
869													3.90 	1.70 	1.50 	1.52 	2.49 	3.35 	2.38 	2.56 	3.07 
870													5.27 	3.25 	2.59 	2.37 	3.38 	12.16 	9.74 	4.79 	1.93 
871													3.19 	1.80 	2.21 	3.03 	3.90 	5.52 	3.74 	2.72 	2.14 
872													5.66 	4.03 	4.68 	5.14 	3.53 	11.98 	7.03 	6.70 	3.30 
873													3.66 	2.55 	1.95 	3.62 	4.41 	7.60 	4.68 	3.31 	2.11 
874													5.13 	2.60 	2.56 	2.75 	6.65 	17.83 	8.50 	5.60 	2.96 
875													7.35 	4.39 	4.50 	3.84 	4.33 	4.44 	3.80 	2.80 	1.61 
876													4.95 	2.91 	2.87 	3.65 	3.05 	3.97 	2.77 	3.07 	1.99 
877													5.11 	3.00 	2.09 	3.07 	3.40 	7.46 	4.23 	2.72 	1.82 
878													4.12 	1.91 	1.53 	1.35 	2.22 	2.70 	2.55 	2.14 	1.17 
879													5.84 	2.83 	2.59 	7.85 	10.68 	14.03 	13.37 	5.98 	3.53 
880													4.40 	3.30 	2.27 	2.54 	4.83 	10.90 	6.01 	3.68 	2.65 
881													5.93 	4.94 	4.92 	7.89 	5.01 	7.27 	3.91 	5.75 	3.73 
882													3.89 	2.53 	3.50 	5.67 	4.75 	6.01 	6.48 	3.48 	3.80 
883													4.86 	3.16 	4.70 	4.22 	3.08 	4.02 	3.09 	2.80 	4.38 
884													3.22 	1.89 	1.64 	1.52 	1.57 	1.92 	1.75 	1.45 	1.11 
885													5.17 	1.75 	1.88 	2.42 	2.95 	3.57 	3.15 	2.02 	1.37 
886													3.98 	3.09 	3.88 	5.54 	3.16 	6.83 	4.39 	2.49 	1.35 
887													5.40 	2.73 	3.38 	2.73 	1.87 	3.17 	2.35 	1.85 	1.28 
888													3.28 	1.80 	1.34 	1.72 	1.87 	2.19 	2.05 	1.49 	0.97 
889													4.01 	2.13 	1.71 	2.88 	3.11 	5.14 	3.46 	2.43 	1.55 
890													2.97 	2.23 	1.29 	1.05 	1.79 	2.46 	3.42 	4.18 	1.86 
891													3.44 	1.83 	1.56 	3.11 	3.43 	5.72 	9.15 	4.72 	3.35 
892													3.38 	1.44 	1.15 	1.41 	2.06 	4.67 	2.86 	1.50 	1.02 
893													3.38 	1.66 	1.61 	1.87 	3.01 	9.31 	5.99 	1.96 	1.68 
894													2.97 	1.46 	1.41 	1.55 	1.98 	7.25 	5.05 	4.06 	1.85 
895													3.44 	1.40 	3.03 	3.15 	2.56 	3.75 	4.25 	2.10 	1.73 
896													3.94 	2.02 	1.56 	2.22 	3.49 	8.30 	6.31 	3.47 	1.94 
897													3.45 	1.86 	1.83 	2.41 	2.53 	3.93 	2.96 	2.51 	1.75 
898													5.98 	2.67 	1.78 	1.32 	2.06 	3.19 	3.10 	3.84 	3.03 
899													4.15 	1.77 	1.57 	2.03 	1.70 	6.57 	2.68 	1.79 	1.21 
900													3.22 	1.52 	1.48 	1.68 	4.43 	5.27 	5.18 	3.28 	2.54 
901													3.47 	1.46 	1.45 	2.17 	3.42 	3.56 	2.17 	2.10 	0.92 
902													4.07 	2.24 	2.31 	2.10 	2.83 	3.80 	2.76 	4.99 	2.40 
903													6.40 	3.32 	1.70 	1.95 	2.08 	5.98 	3.22 	2.38 	1.41 
904													4.34 	2.45 	2.51 	2.12 	3.80 	3.07 	2.56 	1.58 	0.87 
905													3.28 	2.40 	1.46 	2.30 	3.74 	3.54 	3.52 	2.16 	1.57 
906													4.32 	2.78 	3.57 	2.05 	4.72 	7.12 	4.35 	3.09 	1.37 
907													4.26 	2.07 	1.45 	1.74 	10.13 	13.66 	7.47 	6.81 	3.91 
908													3.62 	2.12 	2.13 	4.61 	3.63 	4.25 	3.45 	2.80 	1.91 
909													3.83 	2.44 	3.85 	-5.92 	4.97 	14.60 	6.68 	5.16 	5.96 
910													5.02 	2.61 	3.84 	5.64 	5.09 	4.49 	4.50 	6.87 	6.90 
911													4.36 	2.72 	2.72 	4.96 	4.20 	6.89 	6.51 	8.68 	3.17 
912													4.83 	2.41 	3.45 	3.98 	3.73 	3.62 	4.41 	4.47 	1.30 
913													3.48 	1.57 	1.33 	1.48 	2.17 	4.08 	2.83 	2.37 	1.28 
914													3.22 	1.82 	1.97 	1.60 	1.69 	2.34 	3.73 	4.05 	3.31 
915													4.67 	3.17 	3.14 	2.98 	5.13 	8.54 	6.40 	6.77 	5.08 
916													3.68 	1.95 	1.80 	1.83 	2.05 	1.73 	2.20 	1.35 	1.33 
917													5.88 	2.30 	2.89 	3.92 	3.27 	4.11 	6.25 	4.92 	3.13 
918													4.30 	2.50 	2.10 	2.43 	3.81 	7.03 	7.79 	5.31 	2.97 
919													2.87 	1.42 	1.23 	1.65 	2.41 	4.48 	2.71 	1.93 	1.13 
920													4.03 	2.72 	2.38 	2.14 	4.25 	53.34 	7.10 	6.61 	1.66 
921													3.62 	1.89 	1.56 	2.84 	3.06 	6.02 	4.83 	4.26 	1.73 
922													3.57 	2.10 	1.70 	2.48 	2.62 	6.94 	4.12 	1.93 	1.65 
923													4.07 	2.94 	2.44 	5.81 	8.70 	5.90 	3.90 	3.27 	1.38 
924													3.06 	1.20 	1.44 	1.46 	1.74 	1.85 	1.56 	1.32 	0.82 
925													4.57 	2.60 	2.39 	2.31 	6.24 	11.86 	10.96 	4.40 	2.48 
926													3.27 	1.54 	1.27 	1.53 	2.03 	3.02 	3.07 	2.51 	2.01 
927													5.99 	3.69 	2.90 	3.74 	4.13 	6.83 	7.27 	4.18 	2.85 
928													3.74 	1.84 	1.61 	1.50 	2.05 	3.67 	3.18 	1.69 	1.37 
929													4.63 	2.26 	1.80 	2.52 	3.15 	5.94 	3.06 	2.20 	1.33 
930													3.40 	1.58 	1.27 	2.63 	2.45 	4.04 	2.67 	1.84 	1.19 
931													3.37 	1.87 	1.27 	1.83 	2.42 	5.14 	3.52 	2.55 	1.27 
932													5.18 	3.00 	2.48 	2.41 	3.07 	9.12 	4.27 	3.00 	1.24 
933													3.29 	1.68 	1.83 	2.11 	3.14 	5.01 	2.67 	2.97 	1.52 
934													3.81 	4.05 	3.01 	3.64 	3.03 	4.06 	3.73 	2.27 	1.80 
935													2.88 	1.45 	1.18 	1.18 	1.84 	2.67 	2.55 	1.62 	1.04 
936														3.02 	2.09 	1.80 	2.77 	3.17 	2.64 	2.68 	1.27 
937														2.48 	1.81 	1.74 	2.03 	2.57 	1.77 	1.30 	0.93 
938														1.76 	1.19 	1.79 	2.12 	4.21 	2.56 	2.36 	1.41 
939														1.55 	1.28 	1.56 	1.70 	3.39 	2.80 	1.76 	1.96 
940														2.36 	2.19 	1.74 	2.55 	3.01 	2.27 	1.91 	0.99 
941														1.57 	1.35 	1.26 	2.48 	5.42 	3.67 	2.12 	1.33 
942														1.33 	1.16 	1.78 	3.00 	3.84 	2.77 	2.07 	1.20 
943														2.03 	1.69 	1.37 	1.52 	2.15 	1.80 	1.18 	0.83 
944														2.16 	3.18 	3.00 	3.85 	6.08 	4.48 	3.85 	2.10 
945														1.68 	1.56 	2.04 	1.89 	2.84 	2.62 	3.34 	2.24 
946														2.44 	1.76 	3.58 	12.65 	12.45 	10.96 	4.26 	3.02 
947														1.45 	1.20 	1.55 	1.40 	3.31 	2.14 	1.59 	0.99 
948														2.97 	2.28 	2.24 	2.48 	5.89 	2.77 	1.49 	1.08 
949														2.86 	3.59 	3.77 	3.25 	7.18 	4.74 	3.35 	2.19 
950														1.99 	2.07 	2.33 	3.69 	4.23 	3.33 	2.53 	2.26 
951														4.32 	3.66 	5.25 	7.10 	8.31 	6.54 	4.66 	3.59 
952														2.34 	1.82 	2.92 	3.10 	6.22 	3.85 	2.85 	1.92 
